NomeCliente,EnderecoCompleto,ValorFatura,NumeroPaginas
Cliente Ficticio 2516,"R MARIA LUZIA GOMES DA COSTA, 99999, RUA 49, QD 79, LT 45-ENGENHO DO MATO-NITEROI-RJ -24344541 ",244.63,4
Cliente Ficticio 2517,"R FELISMINA CORTEZ PIRES,   451, LT 15, QD 19-SERRA GRANDE-NITEROI-RJ -24340280 ",58.82,4
Cliente Ficticio 2518,"R IGNEZ MOTTA PIVA,   212, FD 1-JARDIM AMERICA-PAULINIA-SP -13140699 ",96.84,4
Cliente Ficticio 2519,"R ZENON,   555-SANTO AGOSTINHO-MANAUS-AM -69036580 ",160.42,4
Cliente Ficticio 2520,"R ANTONIO MACUCO ALVES,   436-JARDIM SARAH-SAO PAULO-SP -05382050 ",140.65,4
Cliente Ficticio 2521,"R BRESSER,   721, CASA 3-BRAS-SAO PAULO-SP -03017000 ",220.95,4
Cliente Ficticio 2522,"R JUVELINA BERTELLI ELIAS,    85, CASA 1-CAJURU DO SUL-SOROCABA-SP -18105140 ",89.13,4
Cliente Ficticio 2523,"R CARLOS AFONSECA,   190, BL B, APT 65-GONZAGA-SANTOS-SP -11055240 ",200.58,4
Cliente Ficticio 2524,"R CON EUGENIO LEITE,1122,AP 51-CERQUEIRA CESAR-SAO PAULO-SP -05414001 ",296.25,4
Cliente Ficticio 2525,"AV LIBERO BADARO,   114, CASA 2-JARDIM SAO CAETANO-SAO CAETANO DO SUL-SP -09581610 ",280.20,4
Cliente Ficticio 2526,"AV CARAMURU,  2300, ED DOLCE VITA - TORRE 1, APT 1011-ALTO DA BOA VISTA-RIBEIRAO PRETO-SP -14025710 ",203.50,4
Cliente Ficticio 2527,"R NICOLAU ANCONA LOPEZ,    48, CASA 1-CAMBUCI-SAO PAULO-SP -01522010 ",223.38,4
Cliente Ficticio 2528,"R LOTUS,    56-VILA DIVINA PASTORA-SAO PAULO-SP -03265000 ",218.48,4
Cliente Ficticio 2529,"R JUDITE MODESTO MARTINS,    50, FT-JARDIM NOSSA SENHORA DE FATIMA-HORTOLANDIA-SP -13185471 ",63.88,4
Cliente Ficticio 2530,"R ELIETE ROLEMBERG DE FIGUEIREDO,36,QD K-CLIMA BOM-MACEIO-AL -57071000 ",281.87,4
Cliente Ficticio 2531,"AV BANDEIRANTES,   751, APT 301-ANCHIETA-BELO HORIZONTE-MG -30310403 ",454.13,4
Cliente Ficticio 2532,"R RACHEL GOMES DA SILVA,99999,LT 30 QD 26-INHOAIBA-RIO DE JANEIRO-RJ -23059319 ",211.34,4
Cliente Ficticio 2533,"R AFONSO DE SOUZA,    36-OPERARIO-NOVO HAMBURGO-RS -93315380 ",86.33,4
Cliente Ficticio 2535,"R VICENTE LEPORACE,   102-TABOAO-DIADEMA-SP -09940360 ",21.25,4
Cliente Ficticio 2536,"R ALBERTO SCHIRATO,   691-JARDIM LIMA-FRANCA-SP -14403105 ",207.44,4
Cliente Ficticio 2537,"R URUGUAI,   413, APT 1201-TIJUCA-RIO DE JANEIRO-RJ -20510055 ",326.00,4
Cliente Ficticio 2538,"R CDOR FRAGATA,766-FRAGATA-MARILIA-SP -17519020 ",298.66,4
Cliente Ficticio 2539,"R JEQUERI,   100, BL C, APT 511-LAGOINHA-BELO HORIZONTE-MG -31210070 ",536.28,4
Cliente Ficticio 2540,"R DOS GUARANIS,  1386-JARDIM MARTINS-FRANCA-SP -14406688 ",223.78,4
Cliente Ficticio 2541,"AV HELENIR CARIOCA DOS REIS BARROS,   563-RES VILLAGE SANTANA-GUARATINGUETA-SP -12513485 ",174.49,4
Cliente Ficticio 2542,"R MANUEL ALONSO MEDINA,   246, APT 63-JARDIM UMUARAMA-SAO PAULO-SP -04650031 ",394.21,4
Cliente Ficticio 2543,"R PIRATININGA,   259-PARQUE SENHOR DO BONFIM-TAUBATE-SP -12040240 ",131.97,4
Cliente Ficticio 2545,"R ANTONIO DE SOUZA LOBO,   143, BL 9, APT 12-JARDIM BRASILIA-SAO PAULO-SP -05845240 ",371.20,4
Cliente Ficticio 2546,"R HEDAIR LABRE FRANCA,    69-JD S JORGE (R TAVARES)-SAO PAULO-SP -05567100 ",179.54,4
Cliente Ficticio 2547,"R MAE TERESA,   111-JARDIM DAS MONCOES-TAUBATE-SP -12050600 ",52.80,4
Cliente Ficticio 2548,"AV ALCINO TEIXEIRA SILVA,   950-JARDIM TROPICAL II-FRANCA-SP -14407218 ",183.52,4
Cliente Ficticio 2549,"R APIRUI,    96, CASA 1-ANCHIETA-RIO DE JANEIRO-RJ -21635090 ",377.67,4
Cliente Ficticio 2550,"R RENATO DE MENEZES BERENGUER,800,ED GENOVA A-PITUBA-SALVADOR-BA -41830315 ",108.33,4
Cliente Ficticio 2551,"AV STA LEOPOLDINA,  2050, APT 402 ETAPA 02-COQUEIRAL DE ITAPARICA-VILA VELHA-ES -29102385 ",307.56,4
Cliente Ficticio 2552,"R BENEDITO RODRIGUES ALVES,54-VL N SRA VITORIAS-MAUA-SP -09360260 ",111.09,4
Cliente Ficticio 2553,"AV DA CAPITAL,  1514, BL B, APT 12-VILA RICA-CAMPO GRANDE-MS -79022180 ",108.97,4
Cliente Ficticio 2554,"R MACEDO SOBRINHO,    70, APT 501-HUMAITA-RIO DE JANEIRO-RJ -22271080 ",359.43,4
Cliente Ficticio 2555,"R DA GROTA,   530-VILA GUSTAVO-SAO PAULO-SP -02206010 ",20.00,4
Cliente Ficticio 2556,"R DR AREA LEAO,1051,LJ 2-NOSSA SENHORA DAS GRACAS-TERESINA-PI -64016700 ",365.78,4
Cliente Ficticio 2557,"R CALDAS DA RAINHA,  1291-SAO FRANCISCO-BELO HORIZONTE-MG -31255180 ",194.19,4
Cliente Ficticio 2558,"R MARCOS VENDRAMINI,    58-CASTELO-SANTOS-SP -11087320 ",166.59,4
Cliente Ficticio 2559,"R PAULO PRIMO BERTOCCO,    14, / A-VILA RUI BARBOSA-SAO PAULO-SP -03734210 ",111.76,4
Cliente Ficticio 2560,"R DHALIA,   222, ED FABIANO, APT 201-BOA VIAGEM-RECIFE-PE -51020290 ",287.99,4
Cliente Ficticio 2561,"R ANTONIO MOLENTO,70-CHACARA BELA VISTA-JAU-SP -17209100 ",160.58,4
Cliente Ficticio 2562,"PSG CAJUI,49-MARAMBAIA-BELEM-PA -66623100 ",150.89,4
Cliente Ficticio 2563,"AV S PAULO,  1088-CIDADE SAO JORGE-SANTO ANDRE-SP -09111410 ",85.18,4
Cliente Ficticio 2564,"R PRUDENTE DE MORAES,   446-CAMPO GRANDE-RECIFE-PE -52041735 ",243.64,4
Cliente Ficticio 2565,"R DR CLEMENTINO,   576, CASA 2-BELENZINHO-SAO PAULO-SP -03059030 ",216.06,4
Cliente Ficticio 2566,"R ARMANDO BIAZINI,   519, CASA 02-CIDADE PLANEJADA II-BRAGANCA PAULISTA-SP -12922630 ",310.85,4
Cliente Ficticio 2567,"R AUGUSTO R C DOS ANJOS,   567, CASA 02-VILA NOVA CINTRA-MOGI DAS CRUZES-SP -08744096 ",159.50,4
Cliente Ficticio 2568,"R SALVADOR,  1140-CAJURU-CURITIBA-PR -82940160 ",18.87,4
Cliente Ficticio 2569,"AV CAMPOS SALES,    51-VILA MATHIAS-SANTOS-SP -11013401 ",222.05,4
Cliente Ficticio 2571,"R NIVALDO CANIZZA,   255-JARDIM SAO MARCO-SAO JOSE DO RIO PRETO-SP -15081390 ",11.18,4
Cliente Ficticio 2572,"R ARROIO TEIXEIRA,11-JARDIM ARTUR ALVIM-SAO PAULO-SP -03687110 ",207.54,4
Cliente Ficticio 2573,"R BELCHIOR DE AZEVEDO,   222, BL B, APT 37-VILA LEOPOLDINA-SAO PAULO-SP -05089030 ",206.19,4
Cliente Ficticio 2574,"R EDGAR CARDOSO GUIMARAES COTIA,55-ANO BOM-BARRA MANSA-RJ -27323430 ",160.36,4
Cliente Ficticio 2575,"R S LEONARDO,    87-ITABERABA-SAO PAULO-SP -02803000 ",237.49,4
Cliente Ficticio 2576,"R JORGE QUINTILIANO,   641-DONA AMELIA-ARACATUBA-SP -16050635 ",214.22,4
Cliente Ficticio 2577,"AV ELISIO TEIXEIRA LEITE,  2619-VILA BRASILANDIA-SAO PAULO-SP -02801000 ",166.85,4
Cliente Ficticio 2578,"R JORN HENRIQUE CORDEIRO,    70, BL 2, APT 2004-BARRA DA TIJUCA-RIO DE JANEIRO-RJ -22631450 ",162.66,4
Cliente Ficticio 2579,"R FRANCISCO REBELO,854-VILA CALIFORNIA-SAO PAULO-SP -03212000 ",26.13,4
Cliente Ficticio 2581,"R ALVARO LINS,    38, APT 3-VILA TIBIRICA-SANTO ANDRE-SP -09130160 ",106.26,4
Cliente Ficticio 2582,"R DOS VIANAS,   380, BL C, APT 123-BAETA NEVES-SAO BERNARDO DO CAMPO-SP -09760000 ",266.96,4
Cliente Ficticio 2583,"R AGENOR MARCONDES GODOY,    68, FD-PARAISO-RESENDE-RJ -27535140 ",95.96,4
Cliente Ficticio 2584,"R AZUL,194-ITAPARICA-ITAPEVI-SP -06654800 ",94.28,4
Cliente Ficticio 2585,"AV DR ABRAHAO BRICKMANN,   321, BL B, APT 27-PARQUE VICENTE LEPORACE I-FRANCA-SP -14407010 ",118.95,4
Cliente Ficticio 2586,"R AURELIO FIGUEIREDO,   183-CRUZ DAS ARMAS-JOAO PESSOA-PB -58085390 ",59.27,4
Cliente Ficticio 2587,"R C 137,   771, QD 312, LT 04, APT 401-JARDIM AMERICA-GOIANIA-GO -74275060 ",52.95,4
Cliente Ficticio 2588,"R CANDIDO BRASIL ESTRELA,   161-JARDIM NAZARETH-SAO JOSE DO RIO PRETO-SP -15054220 ",89.20,4
Cliente Ficticio 2589,"R DEMOCRATA,    40-FERNAO DIAS-BELO HORIZONTE-MG -31920242 ",147.05,4
Cliente Ficticio 2590,"R ANTONIO ALONSO GONZALEZ,   515, ED TWICE BAHIA, APT 163-JARDIM LAS PALMAS-GUARUJA-SP -11420410 ",144.93,4
Cliente Ficticio 2591,"R DR NOGUCHI,   250, FD , CASA 3-RAMOS-RIO DE JANEIRO-RJ -21060420 ",20.87,4
Cliente Ficticio 2592,"R SIRIA,    11-PARQUE ORATORIO-SANTO ANDRE-SP -09251010 ",123.95,4
Cliente Ficticio 2593,"R JULIO BRAGA,   541-PIRATININGA-NITEROI-RJ -24355250 ",451.47,4
Cliente Ficticio 2594,"AV GENTIL BITTENCOURT,  2535, ED RUTH MARIA, APT 506-SAO BRAS-BELEM-PA -66063022 ",103.33,4
Cliente Ficticio 2595,"R JOAO BONATTO,     4-PILARZINHO-CURITIBA-PR -82110100 ",145.58,4
Cliente Ficticio 2596,"R SYLVIO DA ROCHA POLLIS,   201, BL 4, APT 1103-BARRA DA TIJUCA-RIO DE JANEIRO-RJ -22793395 ",230.98,4
Cliente Ficticio 2597,"R DO IRERE,403,BLCO 55 APRT 202-BANGU-RIO DE JANEIRO-RJ -21875230 ",109.27,4
Cliente Ficticio 2598,"R MESSIA ASSU,   299, APT 71-ITARARE-SAO VICENTE-SP -11320130 ",217.87,4
Cliente Ficticio 2599,"R DR ALBERTO SEABRA,   626-VILA MADALENA-SAO PAULO-SP -05452000 ",367.66,4
Cliente Ficticio 2600,"R AMERICO PONTES,0000,QD 60-A LT 20-CJ MORADA NOVA-GOIANIA-GO -74423370 ",271.96,4
Cliente Ficticio 2601,"R ANDRE DE ALMEIDA,  1620, BL 10, APT 31-CIDADE SAO MATEUS-SAO PAULO-SP -03950000 ",183.56,4
Cliente Ficticio 2602,"ROD JOSE CARLOS DAUX,5025,VILAGE DECOR LJ 14-SACO GRANDE-FLORIANOPOLIS-SC -88032005 ",170.19,4
Cliente Ficticio 2603,"R AGUACERITA,   123-VILA DOM PEDRO II-SAO PAULO-SP -02241130 ",108.98,4
Cliente Ficticio 2604,"R EPONINA VIANA CREDIDIO,     8-FAZENDA ARICANDUVA-SAO PAULO-SP -08275650 ",59.44,4
Cliente Ficticio 2605,"R EURICO HUMMIG,   633, TOR 1, APT 1901-GLEBA FAZENDA PALHANO-LONDRINA-PR -86050464 ",294.85,4
Cliente Ficticio 2606,"R PEDRO DE TOLEDO,    99, / A-PARQUE SAO VICENTE-MAUA-SP -09371060 ",194.21,4
Cliente Ficticio 2607,"EST MARTIM FELIX BERTA,  3300, BL G, APT 326-RUBEM BERTA-PORTO ALEGRE-RS -91270650 ",147.75,4
Cliente Ficticio 2608,"R DR RUBINO DE OLIVEIRA,    55-VILA CARVALHO-SOROCABA-SP -18060015 ",207.91,4
Cliente Ficticio 2609,"R MANOEL RIBEIRO,   678-VILA SAO SEBASTIAO-FRANCA-SP -14406674 ",131.61,4
Cliente Ficticio 2610,"R DELFINOPOLIS,   251, APT 102-RENASCENCA-BELO HORIZONTE-MG -31130650 ",414.84,4
Cliente Ficticio 2611,"R LELIA M SALLOUM,  2233-JARDIM TROPICAL-FRANCA-SP -14407064 ",168.96,4
Cliente Ficticio 2612,"R ARTHUR FRANCHINI,1590,JD DERMINIO-VILA REZENDE-FRANCA-SP -14406512 ",65.56,4
Cliente Ficticio 2613,"R MAL DEODORO,   868-SANTO AMARO-SAO PAULO-SP -04738001 ",171.48,4
Cliente Ficticio 2614,"AV GIOVANNI GRONCHI,  6675, BL 12/PORTO VELHO, APT 142-VILA ANDRADE-SAO PAULO-SP -05724005 ",259.52,4
Cliente Ficticio 2615,"R BEIJA-FLOR,   216-JARDIM BRIQUET-ITAPEVI-SP -06655260 ",121.14,4
Cliente Ficticio 2617,"R MARIO DE CAMPOS LIMA,   224-CJ HAB J M FILHO-SOROCABA-SP -18053080 ",234.24,4
Cliente Ficticio 2618,"AV ITALIA,  1200, BL HOLANDA, APT 21-JD NACOES-TAUBATE-SP -12030212 ",294.03,4
Cliente Ficticio 2619,"AV NILO SIMAS,   687-CIDADE NOVA-ITAJAI-SC -88308400 ",235.56,4
Cliente Ficticio 2620,"R FRANZ STEINER,   665-ALTO IPIRANGA-MOGI DAS CRUZES-SP -08730270 ",170.71,4
Cliente Ficticio 2621,"R CACHOEIRA DE SANTA CRUZ,98-VILA COSTA MELO-SAO PAULO-SP -03625000 ",49.17,4
Cliente Ficticio 2622,"COLONIA AGRICOLA SAMAMBAIA, CH 78, RUA 03, LT B-VICENTE PIRES-BRASILIA-DF -72110600 ",319.56,4
Cliente Ficticio 2623,"R GIACOMO MARCHIONI,123-BAETA NEVES-SAO BERNARDO DO CAMPO-SP -09760260 ",207.27,4
Cliente Ficticio 2624,"AV FRANCISCO A SILVA TOFFULI,   181-JARDIM MARIA AUGUSTA-TAUBATE-SP -12070090 ",69.44,4
Cliente Ficticio 2625,"R GAROPA,   199, TOR 2, APT 45-VILA CURUCA-SAO PAULO-SP -08030410 ",143.85,4
Cliente Ficticio 2626,"R ARAXA,   452, APT 502-COLEGIO BATISTA-BELO HORIZONTE-MG -31110272 ",256.23,4
Cliente Ficticio 2627,"R MACAPA,  1160-JARDIM BRASILANDIA-FRANCA-SP -14402275 ",84.72,4
Cliente Ficticio 2628,"AV FLEMING,   871, BL 04, APT 703-OURO PRETO-BELO HORIZONTE-MG -31310490 ",160.17,4
Cliente Ficticio 2629,"R ANTONIO LOBOSQUI,  2907-VILA SCARABUCCI-FRANCA-SP -14403638 ",203.57,4
Cliente Ficticio 2630,"R ARI BARROSO,    68, BL CASA BLANCA, APT 61-FERRAZOPOLIS-SAO BERNARDO DO CAMPO-SP -09790240 ",201.61,4
Cliente Ficticio 2631,"R PRF CLEMENTINO DE BRITO,   390-CAPOEIRAS-FLORIANOPOLIS-SC -88070150 ",327.53,4
Cliente Ficticio 2632,"R GOANANA,65-VILA ESPERANCA-SAO PAULO-SP -03646020 ",95.04,4
Cliente Ficticio 2633,"R OLAVO SOUSA AGUIAR,   145, BL 28, APT 204-REALENGO-RIO DE JANEIRO-RJ -21735220 ",457.13,4
Cliente Ficticio 2634,"R 88,   679, QD F-36, LT 77, APT 102-SETOR SUL-GOIANIA-GO -74085115 ",249.17,4
Cliente Ficticio 2635,"AV SAUL NONNENMACHER,   430-ABERTA DOS MORROS-PORTO ALEGRE-RS -91751220 ",279.98,4
Cliente Ficticio 2636,"R DA. TECLA,311,BL A       APT 61-JD FLOR MONTANHA-GUARULHOS-SP -07097380 ",205.68,4
Cliente Ficticio 2637,"R ARMANDO MONTEIRO,    80-VILA UNIAO-FORTALEZA-CE -60411085 ",168.18,4
Cliente Ficticio 2638,"R CORNELIA,275,AP 1-VILA PIRES-SANTO ANDRE-SP -09195590 ",98.46,4
Cliente Ficticio 2639,"R CDA DE SAO JOAQUIM,   239, APT 74-BELA VISTA-SAO PAULO-SP -01320000 ",187.46,4
Cliente Ficticio 2640,"R LUCIANO JACOMO DA SILVA,   133, FD CASA 02-PARQUE ANCHIETA-RIO DE JANEIRO-RJ -21635280 ",239.04,4
Cliente Ficticio 2641,"R AMERICO GIACOMINI,277,AP FRENT-JARDIM PARAVENTI-GUARULHOS-SP -07120180 ",212.88,4
Cliente Ficticio 2643,"R EDUARDO SANTOS PEREIRA,1219-MONTE CASTELO-CAMPO GRANDE-MS -79010030 ",233.94,4
Cliente Ficticio 2644,"R ALAGOAS,  1560, ED RIVER SIDE RESIDENCE, APT 304.-CENTRO-LONDRINA-PR -86020430 ",165.37,4
Cliente Ficticio 2645,"AV DA BELMIRA MARIN,  1751, CASA 2-PARQUE BRASIL-SAO PAULO-SP -04846010 ",285.18,4
Cliente Ficticio 2646,"R AV ARMIN BUHRER,   693-UBERABA-CURITIBA-PR -81560540 ",114.96,4
Cliente Ficticio 2647,"R PASSO FUNDO,   272, / F1-CENTRO-ESTEIO-RS -93280290 ",236.41,4
Cliente Ficticio 2648,"R ENG ALPHEU JOSE RIBAS SAMPAIO,2,N 25 APTO 1202-JARDIM INFANTE DOM HENRIQUE-BAURU-SP -17012631 ",263.05,4
Cliente Ficticio 2649,"R CEL JOSE DE CASTRO,539-CENTRO-CRUZEIRO-SP -12701450 ",151.87,4
Cliente Ficticio 2650,"R A-1,    13, QD 3A-PARQUE CUIABA-CUIABA-MT -78095250 ",208.69,4
Cliente Ficticio 2651,"R TUPININQUINS,94-JARDIM SAO FRANCISCO-SANTA BARBARA D OESTE-SP -13457040 ",134.27,4
Cliente Ficticio 2653,"R ANTONIO PERES PANIAGUA,535,BL I, APT 12, VILA QUITAUNA-SAO PEDRO-OSASCO-SP -06186100 ",258.31,4
Cliente Ficticio 2654,"R RIO GRANDE DO SUL,212-MARILIA-MARILIA-SP -17509130 ",94.99,4
Cliente Ficticio 2655,"R DA GAVEA,  1264-VILA MARIA-SAO PAULO-SP -02121020 ",236.10,4
Cliente Ficticio 2656,"AV DOS ESTADOS,   261, TOR 2, APT 106-AGUA VERDE-CURITIBA-PR -80610040 ",272.95,4
Cliente Ficticio 2657,"R ERNESTO TRUYTS,    78-PARQUE SANTO ANTONIO-JACAREI-SP -12309490 ",117.42,4
Cliente Ficticio 2658,"R MEM DE SA,   361-ZONA 02-MARINGA-PR -87010370 ",121.80,4
Cliente Ficticio 2659,"R REG FEIJO,    72-VILA SANTA TEREZINHA-SANTA BARBARA D OESTE-SP -13451024 ",114.90,4
Cliente Ficticio 2660,"AV PRF NILTON LINS,  1100, COND ALPHA GARDEN, CASA 6-FLORES-MANAUS-AM -69058030 ",383.43,4
Cliente Ficticio 2663,"R TAPAJOS,   522-CENTRO-MANAUS-AM -69010150 ",164.24,4
Cliente Ficticio 2664,"AL DOS MARACATINS,898-INDIANOPOLIS-SAO PAULO-SP -04089001 ",118.42,4
Cliente Ficticio 2665,"R QUATORZE DE JULHO,  2477-SAO MIGUEL-URUGUAIANA-RS -97502791 ",249.56,4
Cliente Ficticio 2666,"R VISC DE SANTA ISABEL,136,BL 2 AP 502-VILA ISABEL-RIO DE JANEIRO-RJ -20560120 ",274.03,4
Cliente Ficticio 2667,"R DR MARIO SAMPAIO MARTINS,   111, CASA 4-JARDIM SAO DIMAS-SAO JOSE DOS CAMPOS-SP -12245100 ",290.11,4
Cliente Ficticio 2668,"R LUIZ GIANEZELLA,    84-VILA NOVA-BARUERI-SP -06420090 ",28.96,4
Cliente Ficticio 2669,"AV DA BELMIRA MARIN,   815-PARQUE BRASIL-SAO PAULO-SP -04846010 ",80.66,4
Cliente Ficticio 2670,"PC JOAO BRITO DOS SANTOS,    47-BOQUEIRAO-PRAIA GRANDE-SP -11700088 ",119.90,4
Cliente Ficticio 2671,"AV STA BARBARA,   679-JARDIM SANTA BARBARA-GUARULHOS-SP -07191310 ",210.57,4
Cliente Ficticio 2672,"AV PRF MAGALHAES PENIDO,   403, APT 101-AEROPORTO-BELO HORIZONTE-MG -31270383 ",264.63,4
Cliente Ficticio 2673,"R JOAO POLASTRI,   800, CASA -99-CIDADE JARDIM-RIO CLARO-SP -13501105 ",76.73,4
Cliente Ficticio 2674,"R JAVARI,   411, CASA 3-TABOAO-DIADEMA-SP -09932210 ",145.47,4
Cliente Ficticio 2676,"R HERMENEGILDO GOIS PARENTE,313-VILA SAO FRANCISCO-SAO PAULO-SP -03678000 ",322.08,4
Cliente Ficticio 2677,"R JORGE RUDGE,    50-VILA ISABEL-RIO DE JANEIRO-RJ -20550220 ",28.72,4
Cliente Ficticio 2678,"R ALBANO SANTINELLI,   275-JARDIM SANTO ONOFRE-JAU-SP -17209822 ",105.53,4
Cliente Ficticio 2679,"R CAPICOBA,    65-JARDIM PEDRO JOSE NUNES-SAO PAULO-SP -08061140 ",126.84,4
Cliente Ficticio 2680,"R ERNESTO VOLPATO,   748, CASA B-JARDIM PARIS-MARINGA-PR -87083410 ",204.70,4
Cliente Ficticio 2681,"AV EMB ABELARDO BUENO,  3000, BL 3, APT 1303-BARRA DA TIJUCA-RIO DE JANEIRO-RJ -22775040 ",339.80,4
Cliente Ficticio 2682,"AV MONTEMAGNO,  2298-VILA FORMOSA-SAO PAULO-SP -03371000 ",260.55,4
Cliente Ficticio 2683,"R MARIA ROQUE MENCONI,   188-ANAVEC-LIMEIRA-SP -13485170 ",86.01,4
Cliente Ficticio 2684,"R FRANCISCO DE ABREU,47-VILA PEREIRA BARRETO-SAO PAULO-SP -02919030 ",118.69,4
Cliente Ficticio 2685,"R LARANJA DA BAHIA,   294-JARDIM FERNANDES-SAO PAULO-SP -03581160 ",193.00,4
Cliente Ficticio 2686,"VICENTE PIRES, RUA 06, CH 276, LT 22-TAGUATINGA-BRASILIA-DF -72006400 ",352.17,4
Cliente Ficticio 2687,"R DIOGENES MUNIZ BARRETO,   963-VILA YAMADA-ARARAQUARA-SP -14802145 ",353.88,4
Cliente Ficticio 2689,"AV DURVAL GUIMARAES,   539, ED HERMANO PEDROSA, APT 401-PONTA VERDE-MACEIO-AL -57035060 ",397.60,4
Cliente Ficticio 2690,"R S BRAS DO SUACUI,   780-NOVA ESPERANCA-BELO HORIZONTE-MG -31230520 ",229.43,4
Cliente Ficticio 2691,"R MTE PERCILIANO ANDRADE,    26-PONTO NOVO-ARACAJU-SE -49097430 ",101.60,4
Cliente Ficticio 2692,"R GUARARAPES,    37-TUCURA-MOGI MIRIM-SP -13807025 ",34.03,4
Cliente Ficticio 2693,"SRES,00,QD04 BLPCASA 02-CRUZEIRO VELHO-BRASILIA-DF -70648163 ",382.97,4
Cliente Ficticio 2694,"R PARAPUA,  1853, FD-ITABERABA-SAO PAULO-SP -02831001 ",102.13,4
Cliente Ficticio 2696,"R ARMANDO SHIBATA,   165, FD-JARDIM RIZZO-SAO PAULO-SP -05587070 ",54.53,4
Cliente Ficticio 2697,"R EVARISTO DA VEIGA,   269, ED MONTREAL, APT 34-CAMPO GRANDE-SANTOS-SP -11075661 ",217.95,4
Cliente Ficticio 2698,"R JULIO CEZAR JACINTHO DE MELLO SARAIVA,   208-JARDIM FLORESTAN FERNANDES-RIBEIRAO PRETO-SP -14079322 ",151.96,4
Cliente Ficticio 2699,"R SOUSA CALDAS,   187, CASA-OSWALDO CRUZ-RIO DE JANEIRO-RJ -21550160 ",263.79,4
Cliente Ficticio 2700,"R EDUARDO SANTALUCIA,     1, CASA 4-PENHA DE FRANCA-SAO PAULO-SP -03642080 ",93.47,4
Cliente Ficticio 2701,"R CAP LEONIDAS MARQUES,  2410, BL B, APT 21-UBERABA-CURITIBA-PR -81550000 ",178.83,4
Cliente Ficticio 2702,"R RIO PIQUIRI,   786, BL 2, APT 203-WEISOPOLIS-PINHAIS-PR -83323010 ",304.65,4
Cliente Ficticio 2703,"R FR BONIFACIO HARINK,   218, FD-VILA SAO PAULO-MOGI DAS CRUZES-SP -08840180 ",104.37,4
Cliente Ficticio 2704,"PSG Q-1 (CJ GLEBA I),    90-MARAMBAIA-BELEM-PA -66620999 ",105.41,4
Cliente Ficticio 2705,"R RAUL POMPEIA,    75, BL 2, COB 1-FATIMA-NITEROI-RJ -24070080 ",233.60,4
Cliente Ficticio 2706,"R PERUCABA,   117-CH STO ANTONIO (Z LESTE)-SAO PAULO-SP -03409010 ",273.03,4
Cliente Ficticio 2707,"R PARAGUAI,  1157-JARDIM BRASILIA-ARACATUBA-SP -16025603 ",176.75,4
Cliente Ficticio 2708,"R PRF ARNALDO JOAO SEMERARO,871,BLOCO 4 APT62-JARDIM SANTA EMILIA-SAO PAULO-SP -04184000 ",275.41,4
Cliente Ficticio 2709,"AV DR BERNARDINO DE CAMPOS,   350, BL VITORIA, APT 31-CAMPO GRANDE-SANTOS-SP -11065002 ",331.39,4
Cliente Ficticio 2710,"TV JOAO MADERA,    33-MANDAQUI-SAO PAULO-SP -02542140 ",56.80,4
Cliente Ficticio 2711,"QNM, QD 42, CJ A-2, CASA 50-TAGUATINGA NORTE-BRASILIA-DF -72146231 ",31.20,4
Cliente Ficticio 2712,"R FRANCISCO ALVES QUINTA,    91-JARDIM TABOAO-SAO PAULO-SP -05711130 ",204.87,4
Cliente Ficticio 2713,"R ANDRADINA,   162-ROCHDALE-OSASCO-SP -06223120 ",424.69,4
Cliente Ficticio 2714,"R BARTIRA,    44-SAO JOSE-SAO CAETANO DO SUL-SP -09570440 ",260.75,4
Cliente Ficticio 2715,"R ITAIPAVA,    29-DOS CASA-SAO BERNARDO DO CAMPO-SP -09840310 ",60.86,4
Cliente Ficticio 2716,"R QUINANTE,   266, CASA A-SAO PEDRO (VENDA NOVA)-BELO HORIZONTE-MG -31610250 ",64.13,4
Cliente Ficticio 2717,"R CB JOSE DA SILVA,    80, BL A1, APT 64-PARQUE NOVO MUNDO-SAO PAULO-SP -02185020 ",162.29,4
Cliente Ficticio 2718,"R AMANHECE,   507, BL A, APT 23-PARQUE DOM JOAO NERI-SAO PAULO-SP -08151290 ",631.97,4
Cliente Ficticio 2719,"R PRFA FLORIPES SILVEIRA DE SOUZA, QD 1, - 11-NUCLEO HAB VER EDSON F SILVA-BAURU-SP -17065420 ",224.20,4
Cliente Ficticio 2720,"R MANUEL MANCOS,   206, CASA 2-JARDIM SANTA CRUZ (SACOMA)-SAO PAULO-SP -04182110 ",227.57,4
Cliente Ficticio 2721,"AV FRANCISCO RODRIGUES FILHO,1461-VILA MOGILAR-MOGI DAS CRUZES-SP -08773380 ",208.80,4
Cliente Ficticio 2722,"R MARTINHO DE SOUSA,   634, CASA 4-VILA PARANAGUA-SAO PAULO-SP -03807290 ",260.33,4
Cliente Ficticio 2723,"R CEL ARTHUR FERREIRA DE ABREU,  1361-CAPAO DA IMBUIA-CURITIBA-PR -82810070 ",277.48,4
Cliente Ficticio 2725,"R GUARARAPES,    25-VILA BELMIRO-SANTOS-SP -11075570 ",174.68,4
Cliente Ficticio 2726,"R S SEBASTIAO,  1706, CASA 01-CENTRO-RIBEIRAO PRETO-SP -14015040 ",212.41,4
Cliente Ficticio 2728,"AV ANTONIO CARLOS COSTA,  1135, BL A, APT 74-BELA VISTA-OSASCO-SP -06053014 ",49.92,4
